,index,name,date,price
9718,8189,钜凯馨园,201802,30657
9719,8189,钜凯馨园,201803,30357
9720,8190,丽江佳苑,201504,17025
9721,8190,丽江佳苑,201505,17053
9722,8190,丽江佳苑,201506,16976
9723,8190,丽江佳苑,201507,17566
9724,8190,丽江佳苑,201508,18498
9725,8190,丽江佳苑,201509,18364
9726,8190,丽江佳苑,201510,19086
9727,8190,丽江佳苑,201511,19445
9728,8190,丽江佳苑,201512,18808
9729,8190,丽江佳苑,201601,20130
9730,8190,丽江佳苑,201602,21541
9731,8190,丽江佳苑,201603,25243
9732,8190,丽江佳苑,201604,26629
9733,8190,丽江佳苑,201605,28626
9734,8190,丽江佳苑,201606,30644
9735,8190,丽江佳苑,201607,30649
9736,8190,丽江佳苑,201608,32756
9737,8190,丽江佳苑,201609,36455
9738,8190,丽江佳苑,201610,38922
9739,8190,丽江佳苑,201611,40135
9740,8190,丽江佳苑,201612,40836
9741,8190,丽江佳苑,201701,40958
9742,8190,丽江佳苑,201702,41731
9743,8190,丽江佳苑,201703,40798
9744,8190,丽江佳苑,201704,42062
9745,8190,丽江佳苑,201705,42838
9746,8190,丽江佳苑,201706,41619
9747,8190,丽江佳苑,201707,40404
9748,8190,丽江佳苑,201708,39525
9749,8190,丽江佳苑,201709,39387
9750,8190,丽江佳苑,201710,38112
9751,8190,丽江佳苑,201711,39175
9752,8190,丽江佳苑,201712,39133
9753,8190,丽江佳苑,201801,39176
9754,8190,丽江佳苑,201802,39315
9755,8190,丽江佳苑,201803,39535
9756,8191,格林公馆,201504,24488
9757,8191,格林公馆,201505,25635
9758,8191,格林公馆,201506,26225
9759,8191,格林公馆,201507,26707
9760,8191,格林公馆,201508,27188
9761,8191,格林公馆,201509,27696
9762,8191,格林公馆,201510,28025
9763,8191,格林公馆,201511,28734
9764,8191,格林公馆,201512,29555
9765,8191,格林公馆,201601,32116
9766,8191,格林公馆,201602,33604
9767,8191,格林公馆,201603,36073
9768,8191,格林公馆,201604,40444
9769,8191,格林公馆,201605,39454
9770,8191,格林公馆,201606,39575
9771,8191,格林公馆,201607,40957
9772,8191,格林公馆,201608,44053
9773,8191,格林公馆,201609,47006
9774,8191,格林公馆,201610,49853
9775,8191,格林公馆,201611,51448
9776,8191,格林公馆,201612,50991
9777,8191,格林公馆,201701,50367
9778,8191,格林公馆,201702,50121
9779,8191,格林公馆,201703,50007
9780,8191,格林公馆,201704,50154
9781,8191,格林公馆,201705,51333
9782,8191,格林公馆,201706,50693
9783,8191,格林公馆,201707,49442
9784,8191,格林公馆,201708,49541
9785,8191,格林公馆,201709,49643
9786,8191,格林公馆,201710,48805
9787,8191,格林公馆,201711,48449
9788,8191,格林公馆,201712,48649
9789,8191,格林公馆,201801,48434
9790,8191,格林公馆,201802,47971
9791,8191,格林公馆,201803,48700
9792,8192,华亭佳苑,201504,11210
9793,8192,华亭佳苑,201505,12588
9794,8192,华亭佳苑,201506,12611
9795,8192,华亭佳苑,201507,7995
9796,8192,华亭佳苑,201508,8315
9797,8192,华亭佳苑,201509,9123
9798,8192,华亭佳苑,201510,8103
9799,8192,华亭佳苑,201511,11016
9800,8192,华亭佳苑,201512,10505
9801,8192,华亭佳苑,201601,12052
9802,8192,华亭佳苑,201602,10796
9803,8192,华亭佳苑,201603,10081
9804,8192,华亭佳苑,201604,12892
9805,8192,华亭佳苑,201605,13747
9806,8192,华亭佳苑,201606,14400
9807,8192,华亭佳苑,201607,13679
9808,8192,华亭佳苑,201608,15079
9809,8192,华亭佳苑,201609,17396
9810,8192,华亭佳苑,201610,18732
9811,8192,华亭佳苑,201611,18585
9812,8192,华亭佳苑,201612,19432
9813,8192,华亭佳苑,201701,21365
9814,8192,华亭佳苑,201702,21586
9815,8192,华亭佳苑,201703,22011
9816,8192,华亭佳苑,201704,20155
9817,8192,华亭佳苑,201705,21838
9818,8192,华亭佳苑,201706,22332
9819,8192,华亭佳苑,201707,22321
9820,8192,华亭佳苑,201708,21544
9821,8192,华亭佳苑,201709,21642
9822,8192,华亭佳苑,201710,20836
9823,8192,华亭佳苑,201711,20104
9824,8192,华亭佳苑,201712,18516
9825,8192,华亭佳苑,201801,20972
9826,8192,华亭佳苑,201802,21027
9827,8192,华亭佳苑,201803,17105
9828,8193,加州花园,201504,32620
9829,8193,加州花园,201505,35701
9830,8193,加州花园,201506,35400
9831,8193,加州花园,201507,38052
9832,8193,加州花园,201508,47450
9833,8193,加州花园,201509,47375
9834,8193,加州花园,201510,39963
9835,8193,加州花园,201511,36351
9836,8193,加州花园,201512,42081
9837,8193,加州花园,201601,47717
9838,8193,加州花园,201602,47943
9839,8193,加州花园,201603,57601
9840,8193,加州花园,201604,59690
9841,8193,加州花园,201605,59738
9842,8193,加州花园,201606,58466
9843,8193,加州花园,201607,58836
9844,8193,加州花园,201608,52204
9845,8193,加州花园,201609,55839
9846,8193,加州花园,201610,62027
9847,8193,加州花园,201611,54716
9848,8193,加州花园,201612,54989
9849,8193,加州花园,201701,54937
9850,8193,加州花园,201702,55776
9851,8193,加州花园,201703,55532
9852,8193,加州花园,201704,49315
9853,8193,加州花园,201705,49303
9854,8193,加州花园,201706,48439
9855,8193,加州花园,201707,48436
9856,8193,加州花园,201708,47986
9857,8193,加州花园,201709,47690
9858,8193,加州花园,201710,51632
9859,8193,加州花园,201711,52720
9860,8193,加州花园,201712,52842
9861,8193,加州花园,201801,55349
9862,8193,加州花园,201802,50029
9863,8193,加州花园,201803,58980
9864,8194,安亭名邸,201504,13891
9865,8194,安亭名邸,201505,14164
9866,8194,安亭名邸,201506,14708
9867,8194,安亭名邸,201507,15505
9868,8194,安亭名邸,201508,15705
9869,8194,安亭名邸,201509,16036
9870,8194,安亭名邸,201510,16592
9871,8194,安亭名邸,201511,16989
9872,8194,安亭名邸,201512,17175
9873,8194,安亭名邸,201601,17741
9874,8194,安亭名邸,201602,18573
9875,8194,安亭名邸,201603,20130
9876,8194,安亭名邸,201604,20827
9877,8194,安亭名邸,201605,22098
9878,8194,安亭名邸,201606,23497
9879,8194,安亭名邸,201607,24202
9880,8194,安亭名邸,201608,26588
9881,8194,安亭名邸,201609,30569
9882,8194,安亭名邸,201610,33167
9883,8194,安亭名邸,201611,33825
9884,8194,安亭名邸,201612,33664
9885,8194,安亭名邸,201701,36358
9886,8194,安亭名邸,201702,35544
9887,8194,安亭名邸,201703,34992
9888,8194,安亭名邸,201704,34484
9889,8194,安亭名邸,201705,34414
9890,8194,安亭名邸,201706,34208
9891,8194,安亭名邸,201707,34209
9892,8194,安亭名邸,201708,32734
9893,8194,安亭名邸,201709,32037
9894,8194,安亭名邸,201710,32426
9895,8194,安亭名邸,201711,32781
9896,8194,安亭名邸,201712,31411
9897,8194,安亭名邸,201801,33096
9898,8194,安亭名邸,201802,32370
9899,8194,安亭名邸,201803,30512
9900,8195,上城名都(公寓),201504,14739
9901,8195,上城名都(公寓),201505,15211
9902,8195,上城名都(公寓),201506,15415
9903,8195,上城名都(公寓),201507,15427
9904,8195,上城名都(公寓),201508,15799
9905,8195,上城名都(公寓),201509,15904
9906,8195,上城名都(公寓),201510,16522
9907,8195,上城名都(公寓),201511,16899
9908,8195,上城名都(公寓),201512,17298
9909,8195,上城名都(公寓),201601,18296
9910,8195,上城名都(公寓),201602,18622
9911,8195,上城名都(公寓),201603,19892
9912,8195,上城名都(公寓),201604,22132
9913,8195,上城名都(公寓),201605,23237
9914,8195,上城名都(公寓),201606,24064
9915,8195,上城名都(公寓),201607,26489
9916,8195,上城名都(公寓),201608,28282
9917,8195,上城名都(公寓),201609,30163
9918,8195,上城名都(公寓),201610,32696
9919,8195,上城名都(公寓),201611,34007
9920,8195,上城名都(公寓),201612,34271
9921,8195,上城名都(公寓),201701,34949
9922,8195,上城名都(公寓),201702,34609
9923,8195,上城名都(公寓),201703,34452
9924,8195,上城名都(公寓),201704,34063
9925,8195,上城名都(公寓),201705,33470
9926,8195,上城名都(公寓),201706,34326
9927,8195,上城名都(公寓),201707,35771
9928,8195,上城名都(公寓),201708,35631
9929,8195,上城名都(公寓),201709,35495
9930,8195,上城名都(公寓),201710,35152
9931,8195,上城名都(公寓),201711,35605
9932,8195,上城名都(公寓),201712,34637
9933,8195,上城名都(公寓),201801,35190
9934,8195,上城名都(公寓),201802,36156
9935,8195,上城名都(公寓),201803,36156
9936,8196,清水湾,201504,16148
9937,8196,清水湾,201505,16237
9938,8196,清水湾,201506,16729
9939,8196,清水湾,201507,17109
9940,8196,清水湾,201508,17133
9941,8196,清水湾,201509,18690
9942,8196,清水湾,201510,18870
9943,8196,清水湾,201511,18711
9944,8196,清水湾,201512,18919
9945,8196,清水湾,201601,20277
9946,8196,清水湾,201602,20542
9947,8196,清水湾,201603,21733
9948,8196,清水湾,201604,22965
9949,8196,清水湾,201605,23624
9950,8196,清水湾,201606,23683
9951,8196,清水湾,201607,26077
9952,8196,清水湾,201608,28791
9953,8196,清水湾,201609,31902
9954,8196,清水湾,201610,34680
9955,8196,清水湾,201611,36136
9956,8196,清水湾,201612,35769
9957,8196,清水湾,201701,37341
9958,8196,清水湾,201702,37051
9959,8196,清水湾,201703,34794
9960,8196,清水湾,201704,34325
9961,8196,清水湾,201705,35611
9962,8196,清水湾,201706,36026
9963,8196,清水湾,201707,36008
9964,8196,清水湾,201708,35961
9965,8196,清水湾,201709,36667
9966,8196,清水湾,201710,34872
9967,8196,清水湾,201711,32561
9968,8196,清水湾,201712,33007
9969,8196,清水湾,201801,33905
9970,8196,清水湾,201802,35333
9971,8196,清水湾,201803,33904
9972,8197,金鹤新城金霞苑,201504,21765
9973,8197,金鹤新城金霞苑,201505,21791
9974,8197,金鹤新城金霞苑,201506,22380
9975,8197,金鹤新城金霞苑,201507,22710
9976,8197,金鹤新城金霞苑,201508,22704
9977,8197,金鹤新城金霞苑,201509,23058
9978,8197,金鹤新城金霞苑,201510,23118
9979,8197,金鹤新城金霞苑,201511,23759
9980,8197,金鹤新城金霞苑,201512,24575
9981,8197,金鹤新城金霞苑,201601,27227
9982,8197,金鹤新城金霞苑,201602,28765
9983,8197,金鹤新城金霞苑,201603,34560
9984,8197,金鹤新城金霞苑,201604,36575
9985,8197,金鹤新城金霞苑,201605,35978
9986,8197,金鹤新城金霞苑,201606,35042
9987,8197,金鹤新城金霞苑,201607,35196
9988,8197,金鹤新城金霞苑,201608,37321
9989,8197,金鹤新城金霞苑,201609,40490
9990,8197,金鹤新城金霞苑,201610,43379
9991,8197,金鹤新城金霞苑,201611,45208
9992,8197,金鹤新城金霞苑,201612,46933
9993,8197,金鹤新城金霞苑,201701,44996
9994,8197,金鹤新城金霞苑,201702,44906
9995,8197,金鹤新城金霞苑,201703,46256
9996,8197,金鹤新城金霞苑,201704,45975
9997,8197,金鹤新城金霞苑,201705,48618
9998,8197,金鹤新城金霞苑,201706,48486
9999,8197,金鹤新城金霞苑,201707,47304
10000,8197,金鹤新城金霞苑,201708,46152
10001,8197,金鹤新城金霞苑,201709,46417
10002,8197,金鹤新城金霞苑,201710,46118
10003,8197,金鹤新城金霞苑,201711,45618
10004,8197,金鹤新城金霞苑,201712,45176
10005,8197,金鹤新城金霞苑,201801,44979
10006,8197,金鹤新城金霞苑,201802,43675
10007,8197,金鹤新城金霞苑,201803,43643
10008,8198,红湖小区,201504,11615
10009,8198,红湖小区,201505,11758
10010,8198,红湖小区,201506,10843
10011,8198,红湖小区,201507,12923
10012,8198,红湖小区,201508,11731
10013,8198,红湖小区,201509,8947
10014,8198,红湖小区,201510,7806
10015,8198,红湖小区,201511,10339
10016,8198,红湖小区,201512,10998
10017,8198,红湖小区,201601,13256
10018,8198,红湖小区,201602,13175
10019,8198,红湖小区,201603,14955
10020,8198,红湖小区,201604,15965
10021,8198,红湖小区,201605,15177
10022,8198,红湖小区,201606,15868
10023,8198,红湖小区,201607,15523
10024,8198,红湖小区,201608,15145
10025,8198,红湖小区,201609,16671
10026,8198,红湖小区,201610,19575
10027,8198,红湖小区,201611,16226
10028,8198,红湖小区,201612,16089
10029,8198,红湖小区,201701,16909
10030,8198,红湖小区,201702,17392
10031,8198,红湖小区,201703,15459
10032,8198,红湖小区,201704,15958
10033,8198,红湖小区,201705,15597
10034,8198,红湖小区,201706,15935
10035,8198,红湖小区,201707,15055
10036,8198,红湖小区,201708,14518
10037,8198,红湖小区,201709,14698
10038,8198,红湖小区,201710,14655
10039,8198,红湖小区,201711,14565
10040,8198,红湖小区,201712,15081
10041,8198,红湖小区,201801,14771
10042,8198,红湖小区,201802,14686
10043,8198,红湖小区,201803,15057
10044,8199,澜茵华庭(东区),201504,22343
10045,8199,澜茵华庭(东区),201505,22676
10046,8199,澜茵华庭(东区),201506,23158
10047,8199,澜茵华庭(东区),201507,23422
10048,8199,澜茵华庭(东区),201508,23886
10049,8199,澜茵华庭(东区),201509,24044
10050,8199,澜茵华庭(东区),201510,24581
10051,8199,澜茵华庭(东区),201511,24813
10052,8199,澜茵华庭(东区),201512,25549
10053,8199,澜茵华庭(东区),201601,28547
10054,8199,澜茵华庭(东区),201602,31115
10055,8199,澜茵华庭(东区),201603,37383
10056,8199,澜茵华庭(东区),201604,38778
10057,8199,澜茵华庭(东区),201605,37648
10058,8199,澜茵华庭(东区),201606,37243
10059,8199,澜茵华庭(东区),201607,37623
10060,8199,澜茵华庭(东区),201608,38919
10061,8199,澜茵华庭(东区),201609,41313
10062,8199,澜茵华庭(东区),201610,45567
10063,8199,澜茵华庭(东区),201611,48057
10064,8199,澜茵华庭(东区),201612,47000
10065,8199,澜茵华庭(东区),201701,47111
10066,8199,澜茵华庭(东区),201702,47295
10067,8199,澜茵华庭(东区),201703,49001
10068,8199,澜茵华庭(东区),201704,48167
10069,8199,澜茵华庭(东区),201705,48739
10070,8199,澜茵华庭(东区),201706,48545
10071,8199,澜茵华庭(东区),201707,46727
10072,8199,澜茵华庭(东区),201708,45636
10073,8199,澜茵华庭(东区),201709,45883
10074,8199,澜茵华庭(东区),201710,45098
10075,8199,澜茵华庭(东区),201711,44586
10076,8199,澜茵华庭(东区),201712,44788
10077,8199,澜茵华庭(东区),201801,46466
10078,8199,澜茵华庭(东区),201802,46144
10079,8199,澜茵华庭(东区),201803,46401
10080,8200,清河公寓,201504,5822
10081,8200,清河公寓,201505,16545
10082,8200,清河公寓,201506,16900
10083,8200,清河公寓,201507,16532
10084,8200,清河公寓,201508,14239
10085,8200,清河公寓,201509,12732
10086,8200,清河公寓,201510,11140
10087,8200,清河公寓,201511,13525
10088,8200,清河公寓,201512,14306
10089,8200,清河公寓,201601,12434
10090,8200,清河公寓,201602,13328
10091,8200,清河公寓,201603,13987
10092,8200,清河公寓,201604,14480
10093,8200,清河公寓,201605,14390
10094,8200,清河公寓,201606,15077
10095,8200,清河公寓,201607,15273
10096,8200,清河公寓,201608,18169
10097,8200,清河公寓,201609,20863
10098,8200,清河公寓,201610,19868
10099,8200,清河公寓,201611,21628
10100,8200,清河公寓,201612,24924
10101,8200,清河公寓,201701,24153
10102,8200,清河公寓,201702,22062
10103,8200,清河公寓,201703,21777
10104,8200,清河公寓,201704,22889
10105,8200,清河公寓,201705,27056
10106,8200,清河公寓,201706,24940
10107,8200,清河公寓,201707,24250
10108,8200,清河公寓,201708,23561
10109,8200,清河公寓,201709,23184
10110,8200,清河公寓,201710,23381
10111,8200,清河公寓,201711,23242
10112,8200,清河公寓,201712,24394
10113,8200,清河公寓,201801,18249
10114,8200,清河公寓,201802,18714
10115,8200,清河公寓,201803,19429
10116,8201,竹园公寓,201504,13332
10117,8201,竹园公寓,201505,13539
10118,8201,竹园公寓,201506,13779
10119,8201,竹园公寓,201507,13857
10120,8201,竹园公寓,201508,13698
10121,8201,竹园公寓,201509,14439
10122,8201,竹园公寓,201510,14801
10123,8201,竹园公寓,201511,14466
10124,8201,竹园公寓,201512,14434
10125,8201,竹园公寓,201601,15515
10126,8201,竹园公寓,201602,15828
10127,8201,竹园公寓,201603,16483
10128,8201,竹园公寓,201604,16819
10129,8201,竹园公寓,201605,14521
10130,8201,竹园公寓,201606,15210
10131,8201,竹园公寓,201607,15880
10132,8201,竹园公寓,201608,18891
10133,8201,竹园公寓,201609,21692
10134,8201,竹园公寓,201610,23275
10135,8201,竹园公寓,201611,23191
10136,8201,竹园公寓,201612,27737
10137,8201,竹园公寓,201701,21359
10138,8201,竹园公寓,201702,21539
10139,8201,竹园公寓,201703,21261
10140,8201,竹园公寓,201704,16723
10141,8201,竹园公寓,201705,16718
10142,8201,竹园公寓,201706,17161
10143,8201,竹园公寓,201707,17134
10144,8201,竹园公寓,201708,16814
10145,8201,竹园公寓,201709,16930
10146,8201,竹园公寓,201710,16867
10147,8201,竹园公寓,201711,16531
10148,8201,竹园公寓,201712,16556
10149,8201,竹园公寓,201801,16660
10150,8201,竹园公寓,201802,16396
10151,8201,竹园公寓,201803,16256
10152,8202,南苑北十村,201504,13371
10153,8202,南苑北十村,201505,14583
10154,8202,南苑北十村,201506,14336
10155,8202,南苑北十村,201507,14703
10156,8202,南苑北十村,201508,15674
10157,8202,南苑北十村,201509,15487
10158,8202,南苑北十村,201510,15430
10159,8202,南苑北十村,201511,15598
10160,8202,南苑北十村,201512,15587
10161,8202,南苑北十村,201601,15337
10162,8202,南苑北十村,201602,15320
10163,8202,南苑北十村,201603,16313
10164,8202,南苑北十村,201604,17625
10165,8202,南苑北十村,201605,19044
10166,8202,南苑北十村,201606,19915
10167,8202,南苑北十村,201607,21173
10168,8202,南苑北十村,201608,23108
10169,8202,南苑北十村,201609,24607
10170,8202,南苑北十村,201610,29532
10171,8202,南苑北十村,201611,29974
10172,8202,南苑北十村,201612,31054
10173,8202,南苑北十村,201701,31362
10174,8202,南苑北十村,201702,31796
10175,8202,南苑北十村,201703,30519
10176,8202,南苑北十村,201704,30839
10177,8202,南苑北十村,201705,31043
10178,8202,南苑北十村,201706,31419
10179,8202,南苑北十村,201707,31249
10180,8202,南苑北十村,201708,29933
10181,8202,南苑北十村,201709,29411
10182,8202,南苑北十村,201710,29072
10183,8202,南苑北十村,201711,28322
10184,8202,南苑北十村,201712,27780
10185,8202,南苑北十村,201801,28769
10186,8202,南苑北十村,201802,27478
10187,8202,南苑北十村,201803,28347
10188,8203,真新新村嘉和坊,201504,24700
10189,8203,真新新村嘉和坊,201505,25195
10190,8203,真新新村嘉和坊,201506,25424
10191,8203,真新新村嘉和坊,201507,25301
10192,8203,真新新村嘉和坊,201508,25539
10193,8203,真新新村嘉和坊,201509,25792
10194,8203,真新新村嘉和坊,201510,26091
10195,8203,真新新村嘉和坊,201511,26582
10196,8203,真新新村嘉和坊,201512,26676
10197,8203,真新新村嘉和坊,201601,28403
10198,8203,真新新村嘉和坊,201602,29523
10199,8203,真新新村嘉和坊,201603,36799
10200,8203,真新新村嘉和坊,201604,37928
10201,8203,真新新村嘉和坊,201605,38396
10202,8203,真新新村嘉和坊,201606,38460
10203,8203,真新新村嘉和坊,201607,39745
10204,8203,真新新村嘉和坊,201608,41834
10205,8203,真新新村嘉和坊,201609,42996
10206,8203,真新新村嘉和坊,201610,45082
10207,8203,真新新村嘉和坊,201611,47736
10208,8203,真新新村嘉和坊,201612,47661
10209,8203,真新新村嘉和坊,201701,48002
10210,8203,真新新村嘉和坊,201702,48536
10211,8203,真新新村嘉和坊,201703,48445
10212,8203,真新新村嘉和坊,201704,48241
10213,8203,真新新村嘉和坊,201705,53643
10214,8203,真新新村嘉和坊,201706,49706
10215,8203,真新新村嘉和坊,201707,49969
10216,8203,真新新村嘉和坊,201708,46923
10217,8203,真新新村嘉和坊,201709,45724
10218,8203,真新新村嘉和坊,201710,46830
10219,8203,真新新村嘉和坊,201711,48814
10220,8203,真新新村嘉和坊,201712,49633
10221,8203,真新新村嘉和坊,201801,49775
10222,8203,真新新村嘉和坊,201802,47687
10223,8203,真新新村嘉和坊,201803,48437
10224,8204,紫荆二村,201504,13344
10225,8204,紫荆二村,201505,13270
10226,8204,紫荆二村,201506,13385
10227,8204,紫荆二村,201507,14160
10228,8204,紫荆二村,201508,14209
10229,8204,紫荆二村,201509,14150
10230,8204,紫荆二村,201510,14636
10231,8204,紫荆二村,201511,15251
10232,8204,紫荆二村,201512,15258
10233,8204,紫荆二村,201601,15430
10234,8204,紫荆二村,201602,15942
10235,8204,紫荆二村,201603,17444
10236,8204,紫荆二村,201604,18348
10237,8204,紫荆二村,201605,18696
10238,8204,紫荆二村,201606,18761
10239,8204,紫荆二村,201607,18720
10240,8204,紫荆二村,201608,22448
10241,8204,紫荆二村,201609,25637
10242,8204,紫荆二村,201610,29052
10243,8204,紫荆二村,201611,30538
10244,8204,紫荆二村,201612,29740
10245,8204,紫荆二村,201701,31012
10246,8204,紫荆二村,201702,30623
10247,8204,紫荆二村,201703,31075
10248,8204,紫荆二村,201704,30349
10249,8204,紫荆二村,201705,30871
10250,8204,紫荆二村,201706,31145
10251,8204,紫荆二村,201707,30644
10252,8204,紫荆二村,201708,29898
10253,8204,紫荆二村,201709,30135
10254,8204,紫荆二村,201710,30009
10255,8204,紫荆二村,201711,30012
10256,8204,紫荆二村,201712,28535
10257,8204,紫荆二村,201801,28185
10258,8204,紫荆二村,201802,28309
10259,8204,紫荆二村,201803,27421
10260,8205,清水颐园,201504,17324
10261,8205,清水颐园,201505,17578
10262,8205,清水颐园,201506,17548
10263,8205,清水颐园,201507,18039
10264,8205,清水颐园,201508,17914
10265,8205,清水颐园,201509,18228
10266,8205,清水颐园,201510,18362
10267,8205,清水颐园,201511,18576
10268,8205,清水颐园,201512,19223
10269,8205,清水颐园,201601,20047
10270,8205,清水颐园,201602,19859
10271,8205,清水颐园,201603,21010
10272,8205,清水颐园,201604,21439
10273,8205,清水颐园,201605,22054
10274,8205,清水颐园,201606,25379
10275,8205,清水颐园,201607,27097
10276,8205,清水颐园,201608,30049
10277,8205,清水颐园,201609,32312
10278,8205,清水颐园,201610,33988
10279,8205,清水颐园,201611,34869
10280,8205,清水颐园,201612,34868
10281,8205,清水颐园,201701,36293
10282,8205,清水颐园,201702,36244
10283,8205,清水颐园,201703,36139
10284,8205,清水颐园,201704,36015
10285,8205,清水颐园,201705,36950
10286,8205,清水颐园,201706,36523
10287,8205,清水颐园,201707,36179
10288,8205,清水颐园,201708,34545
10289,8205,清水颐园,201709,34915
10290,8205,清水颐园,201710,35061
10291,8205,清水颐园,201711,34523
10292,8205,清水颐园,201712,33979
10293,8205,清水颐园,201801,34580
10294,8205,清水颐园,201802,34735
10295,8205,清水颐园,201803,34715
10296,8206,嘉怡别墅,201504,18785
10297,8206,嘉怡别墅,201505,17997
10298,8206,嘉怡别墅,201506,20287
10299,8206,嘉怡别墅,201507,22337
10300,8206,嘉怡别墅,201508,20129
10301,8206,嘉怡别墅,201509,19202
10302,8206,嘉怡别墅,201510,20856
10303,8206,嘉怡别墅,201511,21377
10304,8206,嘉怡别墅,201512,23475
10305,8206,嘉怡别墅,201601,21688
10306,8206,嘉怡别墅,201602,22161
10307,8206,嘉怡别墅,201603,23446
10308,8206,嘉怡别墅,201604,23924
10309,8206,嘉怡别墅,201605,24611
10310,8206,嘉怡别墅,201606,25779
10311,8206,嘉怡别墅,201607,26915
10312,8206,嘉怡别墅,201608,35352
10313,8206,嘉怡别墅,201609,37231
10314,8206,嘉怡别墅,201610,36894
10315,8206,嘉怡别墅,201611,33696
10316,8206,嘉怡别墅,201612,33536
10317,8206,嘉怡别墅,201701,34166
10318,8206,嘉怡别墅,201702,34454
10319,8206,嘉怡别墅,201703,35318
10320,8206,嘉怡别墅,201704,34193
10321,8206,嘉怡别墅,201705,32556
10322,8206,嘉怡别墅,201706,31080
10323,8206,嘉怡别墅,201707,31540
10324,8206,嘉怡别墅,201708,32508
10325,8206,嘉怡别墅,201709,36404
10326,8206,嘉怡别墅,201710,34247
10327,8206,嘉怡别墅,201711,31895
10328,8206,嘉怡别墅,201712,29302
10329,8206,嘉怡别墅,201801,29925
10330,8206,嘉怡别墅,201802,33333
10331,8206,嘉怡别墅,201803,39511
10332,8207,金鹤新城中虹华苑,201504,20957
10333,8207,金鹤新城中虹华苑,201505,21705
10334,8207,金鹤新城中虹华苑,201506,22054
10335,8207,金鹤新城中虹华苑,201507,22148
10336,8207,金鹤新城中虹华苑,201508,22539
10337,8207,金鹤新城中虹华苑,201509,22833
10338,8207,金鹤新城中虹华苑,201510,22767
10339,8207,金鹤新城中虹华苑,201511,23349
10340,8207,金鹤新城中虹华苑,201512,23958
10341,8207,金鹤新城中虹华苑,201601,25790
10342,8207,金鹤新城中虹华苑,201602,28585
10343,8207,金鹤新城中虹华苑,201603,36744
10344,8207,金鹤新城中虹华苑,201604,36248
10345,8207,金鹤新城中虹华苑,201605,35421
10346,8207,金鹤新城中虹华苑,201606,35251
10347,8207,金鹤新城中虹华苑,201607,35681
10348,8207,金鹤新城中虹华苑,201608,37762
10349,8207,金鹤新城中虹华苑,201609,39990
10350,8207,金鹤新城中虹华苑,201610,43672
10351,8207,金鹤新城中虹华苑,201611,44942
10352,8207,金鹤新城中虹华苑,201612,44477
10353,8207,金鹤新城中虹华苑,201701,44573
10354,8207,金鹤新城中虹华苑,201702,45084
10355,8207,金鹤新城中虹华苑,201703,45415
10356,8207,金鹤新城中虹华苑,201704,44297
10357,8207,金鹤新城中虹华苑,201705,44776
10358,8207,金鹤新城中虹华苑,201706,44357
10359,8207,金鹤新城中虹华苑,201707,44078
10360,8207,金鹤新城中虹华苑,201708,42980
10361,8207,金鹤新城中虹华苑,201709,43075
10362,8207,金鹤新城中虹华苑,201710,43290
10363,8207,金鹤新城中虹华苑,201711,43001
10364,8207,金鹤新城中虹华苑,201712,42433
10365,8207,金鹤新城中虹华苑,201801,42919
10366,8207,金鹤新城中虹华苑,201802,42822
10367,8207,金鹤新城中虹华苑,201803,43153
10368,8208,芙蓉金厢园,201504,13861
10369,8208,芙蓉金厢园,201505,13600
10370,8208,芙蓉金厢园,201506,14089
10371,8208,芙蓉金厢园,201507,14467
10372,8208,芙蓉金厢园,201508,15313
10373,8208,芙蓉金厢园,201509,15425
10374,8208,芙蓉金厢园,201510,15825
10375,8208,芙蓉金厢园,201511,16198
10376,8208,芙蓉金厢园,201512,15991
10377,8208,芙蓉金厢园,201601,15808
10378,8208,芙蓉金厢园,201602,16165
10379,8208,芙蓉金厢园,201603,17682
10380,8208,芙蓉金厢园,201604,17415
10381,8208,芙蓉金厢园,201605,19151
10382,8208,芙蓉金厢园,201606,20859
10383,8208,芙蓉金厢园,201607,21994
10384,8208,芙蓉金厢园,201608,22224
10385,8208,芙蓉金厢园,201609,24700
10386,8208,芙蓉金厢园,201610,30000
10387,8208,芙蓉金厢园,201611,30275
10388,8208,芙蓉金厢园,201612,29747
10389,8208,芙蓉金厢园,201701,29197
10390,8208,芙蓉金厢园,201702,29982
10391,8208,芙蓉金厢园,201703,30063
10392,8208,芙蓉金厢园,201704,30972
10393,8208,芙蓉金厢园,201705,30961
10394,8208,芙蓉金厢园,201706,31962
10395,8208,芙蓉金厢园,201707,31574
10396,8208,芙蓉金厢园,201708,30356
10397,8208,芙蓉金厢园,201709,29913
10398,8208,芙蓉金厢园,201710,29048
10399,8208,芙蓉金厢园,201711,28984
10400,8208,芙蓉金厢园,201712,28801
10401,8208,芙蓉金厢园,201801,28973
10402,8208,芙蓉金厢园,201802,27208
10403,8208,芙蓉金厢园,201803,27752
10404,8209,嘉泰花园公寓,201504,29693
10405,8209,嘉泰花园公寓,201505,29981
10406,8209,嘉泰花园公寓,201506,30000
10407,8209,嘉泰花园公寓,201507,29896
10408,8209,嘉泰花园公寓,201508,30333
10409,8209,嘉泰花园公寓,201509,32467
10410,8209,嘉泰花园公寓,201510,33271
10411,8209,嘉泰花园公寓,201511,33892
10412,8209,嘉泰花园公寓,201512,35042
10413,8209,嘉泰花园公寓,201601,35403
